Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
28/12/2025;14:43:54;Voiture;Mosson;302;328;Open;43.61623716;3.81966554
28/12/2025;14:43:54;Voiture;Sabines;165;285;Open;43.58383263;3.8602246
28/12/2025;14:43:54;Voiture;Sablassou;276;379;Open;43.63419194;3.92229536
28/12/2025;14:43:54;Voiture;Saint Jean Le Sec;231;285;Open;43.57082225;3.8379312
28/12/2025;14:43:54;Voiture;Euromedecine;179;239;Open;43.63895359;3.82772365
28/12/2025;14:43:54;Voiture;Occitanie;529;615;Open;43.63456232;3.84859796
28/12/2025;14:43:54;Voiture;Vicarello;52;64;Open;43.63286;3.898411
28/12/2025;14:43:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;14:43:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;14:43:54;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
28/12/2025;14:43:54;Voiture;Polygone;1214;1911;Open;43.607697;3.88515
28/12/2025;14:43:54;Voiture;Arc de Triomphe;140;440;Open;43.61100267;3.8732007
28/12/2025;14:43:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;14:53:54;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
28/12/2025;14:53:54;Voiture;Comedie;323;664;Open;43.60856092;3.87976196
28/12/2025;14:53:54;Voiture;Corum;285;480;Open;43.61388821;3.88225773
28/12/2025;14:53:54;Voiture;Europa;504;591;Open;43.60784971;3.89253074
28/12/2025;14:53:54;Voiture;Foch;531;620;Open;43.61074912;3.87657084
28/12/2025;14:53:54;Voiture;Gambetta;190;452;Open;43.60695138;3.87137436
28/12/2025;14:53:54;Voiture;Gare;407;656;Open;43.604024;3.87891
28/12/2025;14:53:54;Voiture;Triangle;304;434;Open;43.60923384;3.88184418
28/12/2025;14:53:54;Voiture;Pitot;410;590;Open;43.61224494;3.87019117
28/12/2025;14:53:54;Voiture;Circe;969;1200;Open;43.60495377;3.9178495
28/12/2025;14:53:54;Voiture;Garcia Lorca;376;400;Open;43.59098509;3.8907158
28/12/2025;14:53:54;Voiture;Mosson;302;328;Open;43.61623716;3.81966554
28/12/2025;14:53:54;Voiture;Sabines;171;285;Open;43.58383263;3.8602246
28/12/2025;14:53:54;Voiture;Sablassou;275;379;Open;43.63419194;3.92229536
28/12/2025;14:53:54;Voiture;Saint Jean Le Sec;230;285;Open;43.57082225;3.8379312
28/12/2025;14:53:54;Voiture;Euromedecine;178;239;Open;43.63895359;3.82772365
28/12/2025;14:53:54;Voiture;Occitanie;526;615;Open;43.63456232;3.84859796
28/12/2025;14:53:54;Voiture;Vicarello;52;64;Open;43.63286;3.898411
28/12/2025;14:53:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;14:53:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;14:53:54;Voiture;Charles de Gaulle;176;260;Open;43.6285421;3.8977621
28/12/2025;14:53:54;Voiture;Polygone;1188;1911;Open;43.607697;3.88515
28/12/2025;14:53:54;Voiture;Arc de Triomphe;140;440;Open;43.61100267;3.8732007
28/12/2025;14:53:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:03:54;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
28/12/2025;15:03:54;Voiture;Comedie;328;664;Open;43.60856092;3.87976196
28/12/2025;15:03:54;Voiture;Corum;285;480;Open;43.61388821;3.88225773
28/12/2025;15:03:54;Voiture;Europa;506;591;Open;43.60784971;3.89253074
28/12/2025;15:03:54;Voiture;Foch;529;620;Open;43.61074912;3.87657084
28/12/2025;15:03:54;Voiture;Gambetta;188;452;Open;43.60695138;3.87137436
28/12/2025;15:03:54;Voiture;Gare;411;656;Open;43.604024;3.87891
28/12/2025;15:03:54;Voiture;Triangle;307;434;Open;43.60923384;3.88184418
28/12/2025;15:03:54;Voiture;Pitot;410;590;Open;43.61224494;3.87019117
28/12/2025;15:03:54;Voiture;Circe;963;1200;Open;43.60495377;3.9178495
28/12/2025;15:03:54;Voiture;Garcia Lorca;376;400;Open;43.59098509;3.8907158
28/12/2025;15:03:54;Voiture;Mosson;297;328;Open;43.61623716;3.81966554
28/12/2025;15:03:54;Voiture;Sabines;172;285;Open;43.58383263;3.8602246
28/12/2025;15:03:54;Voiture;Sablassou;273;379;Open;43.63419194;3.92229536
28/12/2025;15:03:54;Voiture;Saint Jean Le Sec;229;285;Open;43.57082225;3.8379312
28/12/2025;15:03:54;Voiture;Euromedecine;176;239;Open;43.63895359;3.82772365
28/12/2025;15:03:54;Voiture;Occitanie;525;615;Open;43.63456232;3.84859796
28/12/2025;15:03:54;Voiture;Vicarello;52;64;Open;43.63286;3.898411
28/12/2025;15:03:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:03:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:03:54;Voiture;Charles de Gaulle;176;260;Open;43.6285421;3.8977621
28/12/2025;15:03:54;Voiture;Polygone;1159;1911;Open;43.607697;3.88515
28/12/2025;15:03:54;Voiture;Arc de Triomphe;143;440;Open;43.61100267;3.8732007
28/12/2025;15:03:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:13:54;Voiture;Antigone;165;239;Open;43.60871606;3.88881893
28/12/2025;15:13:54;Voiture;Comedie;328;664;Open;43.60856092;3.87976196
28/12/2025;15:13:54;Voiture;Corum;286;480;Open;43.61388821;3.88225773
28/12/2025;15:13:54;Voiture;Europa;506;591;Open;43.60784971;3.89253074
28/12/2025;15:13:54;Voiture;Foch;528;620;Open;43.61074912;3.87657084
28/12/2025;15:13:54;Voiture;Gambetta;188;452;Open;43.60695138;3.87137436
28/12/2025;15:13:54;Voiture;Gare;416;656;Open;43.604024;3.87891
28/12/2025;15:13:54;Voiture;Triangle;307;434;Open;43.60923384;3.88184418
28/12/2025;15:13:54;Voiture;Pitot;399;590;Open;43.61224494;3.87019117
28/12/2025;15:13:54;Voiture;Circe;959;1200;Open;43.60495377;3.9178495
28/12/2025;15:13:54;Voiture;Garcia Lorca;377;400;Open;43.59098509;3.8907158
28/12/2025;15:13:54;Voiture;Mosson;299;328;Open;43.61623716;3.81966554
28/12/2025;15:13:54;Voiture;Sabines;171;285;Open;43.58383263;3.8602246
28/12/2025;15:13:54;Voiture;Sablassou;272;379;Open;43.63419194;3.92229536
28/12/2025;15:13:54;Voiture;Saint Jean Le Sec;229;285;Open;43.57082225;3.8379312
28/12/2025;15:13:54;Voiture;Euromedecine;175;239;Open;43.63895359;3.82772365
28/12/2025;15:13:54;Voiture;Occitanie;523;615;Open;43.63456232;3.84859796
28/12/2025;15:13:54;Voiture;Vicarello;50;64;Open;43.63286;3.898411
28/12/2025;15:13:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:13:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:13:54;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
28/12/2025;15:13:54;Voiture;Polygone;1125;1911;Open;43.607697;3.88515
28/12/2025;15:13:54;Voiture;Arc de Triomphe;144;440;Open;43.61100267;3.8732007
28/12/2025;15:13:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:23:54;Voiture;Antigone;165;239;Open;43.60871606;3.88881893
28/12/2025;15:23:54;Voiture;Comedie;321;664;Open;43.60856092;3.87976196
28/12/2025;15:23:54;Voiture;Corum;286;480;Open;43.61388821;3.88225773
28/12/2025;15:23:54;Voiture;Europa;504;591;Open;43.60784971;3.89253074
28/12/2025;15:23:54;Voiture;Foch;527;620;Open;43.61074912;3.87657084
28/12/2025;15:23:54;Voiture;Gambetta;185;452;Open;43.60695138;3.87137436
28/12/2025;15:23:54;Voiture;Gare;403;656;Open;43.604024;3.87891
28/12/2025;15:23:54;Voiture;Triangle;304;434;Open;43.60923384;3.88184418
28/12/2025;15:23:54;Voiture;Pitot;397;590;Open;43.61224494;3.87019117
28/12/2025;15:23:54;Voiture;Circe;953;1200;Open;43.60495377;3.9178495
28/12/2025;15:23:54;Voiture;Garcia Lorca;377;400;Open;43.59098509;3.8907158
28/12/2025;15:23:54;Voiture;Mosson;298;328;Open;43.61623716;3.81966554
28/12/2025;15:23:54;Voiture;Sabines;168;285;Open;43.58383263;3.8602246
28/12/2025;15:23:54;Voiture;Sablassou;271;379;Open;43.63419194;3.92229536
28/12/2025;15:23:54;Voiture;Saint Jean Le Sec;230;285;Open;43.57082225;3.8379312
28/12/2025;15:23:54;Voiture;Euromedecine;174;239;Open;43.63895359;3.82772365
28/12/2025;15:23:54;Voiture;Occitanie;521;615;Open;43.63456232;3.84859796
28/12/2025;15:23:54;Voiture;Vicarello;48;64;Open;43.63286;3.898411
28/12/2025;15:23:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:23:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:23:54;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
28/12/2025;15:23:54;Voiture;Polygone;1110;1911;Open;43.607697;3.88515
28/12/2025;15:23:54;Voiture;Arc de Triomphe;146;440;Open;43.61100267;3.8732007
28/12/2025;15:23:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:33:54;Voiture;Antigone;165;239;Open;43.60871606;3.88881893
28/12/2025;15:33:54;Voiture;Comedie;320;664;Open;43.60856092;3.87976196
28/12/2025;15:33:54;Voiture;Corum;278;480;Open;43.61388821;3.88225773
28/12/2025;15:33:54;Voiture;Europa;503;591;Open;43.60784971;3.89253074
28/12/2025;15:33:54;Voiture;Foch;535;620;Open;43.61074912;3.87657084
28/12/2025;15:33:54;Voiture;Gambetta;187;452;Open;43.60695138;3.87137436
28/12/2025;15:33:54;Voiture;Gare;407;656;Open;43.604024;3.87891
28/12/2025;15:33:54;Voiture;Triangle;301;434;Open;43.60923384;3.88184418
28/12/2025;15:33:54;Voiture;Pitot;390;590;Open;43.61224494;3.87019117
28/12/2025;15:33:54;Voiture;Circe;957;1200;Open;43.60495377;3.9178495
28/12/2025;15:33:54;Voiture;Garcia Lorca;380;400;Open;43.59098509;3.8907158
28/12/2025;15:33:54;Voiture;Mosson;297;328;Open;43.61623716;3.81966554
28/12/2025;15:33:54;Voiture;Sabines;166;285;Open;43.58383263;3.8602246
28/12/2025;15:33:54;Voiture;Sablassou;272;379;Open;43.63419194;3.92229536
28/12/2025;15:33:54;Voiture;Saint Jean Le Sec;229;285;Open;43.57082225;3.8379312
28/12/2025;15:33:54;Voiture;Euromedecine;173;239;Open;43.63895359;3.82772365
28/12/2025;15:33:54;Voiture;Occitanie;522;615;Open;43.63456232;3.84859796
28/12/2025;15:33:54;Voiture;Vicarello;48;64;Open;43.63286;3.898411
28/12/2025;15:33:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:33:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:33:54;Voiture;Charles de Gaulle;176;260;Open;43.6285421;3.8977621
28/12/2025;15:33:54;Voiture;Polygone;1082;1911;Open;43.607697;3.88515
28/12/2025;15:33:54;Voiture;Arc de Triomphe;140;440;Open;43.61100267;3.8732007
28/12/2025;15:33:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:43:54;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
28/12/2025;15:43:54;Voiture;Comedie;323;664;Open;43.60856092;3.87976196
28/12/2025;15:43:54;Voiture;Corum;273;480;Open;43.61388821;3.88225773
28/12/2025;15:43:54;Voiture;Europa;503;591;Open;43.60784971;3.89253074
28/12/2025;15:43:54;Voiture;Foch;536;620;Open;43.61074912;3.87657084
28/12/2025;15:43:54;Voiture;Gambetta;188;452;Open;43.60695138;3.87137436
28/12/2025;15:43:54;Voiture;Gare;414;656;Open;43.604024;3.87891
28/12/2025;15:43:54;Voiture;Triangle;296;434;Open;43.60923384;3.88184418
28/12/2025;15:43:54;Voiture;Pitot;384;590;Open;43.61224494;3.87019117
28/12/2025;15:43:54;Voiture;Circe;955;1200;Open;43.60495377;3.9178495
28/12/2025;15:43:54;Voiture;Garcia Lorca;379;400;Open;43.59098509;3.8907158
28/12/2025;15:43:54;Voiture;Mosson;292;328;Open;43.61623716;3.81966554
28/12/2025;15:43:54;Voiture;Sabines;166;285;Open;43.58383263;3.8602246
28/12/2025;15:43:54;Voiture;Sablassou;275;379;Open;43.63419194;3.92229536
28/12/2025;15:43:54;Voiture;Saint Jean Le Sec;228;285;Open;43.57082225;3.8379312
28/12/2025;15:43:54;Voiture;Euromedecine;172;239;Open;43.63895359;3.82772365
28/12/2025;15:43:54;Voiture;Occitanie;521;615;Open;43.63456232;3.84859796
28/12/2025;15:43:54;Voiture;Vicarello;47;64;Open;43.63286;3.898411
28/12/2025;15:43:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:43:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:43:54;Voiture;Charles de Gaulle;176;260;Open;43.6285421;3.8977621
28/12/2025;15:43:54;Voiture;Polygone;1073;1911;Open;43.607697;3.88515
28/12/2025;15:43:54;Voiture;Arc de Triomphe;138;440;Open;43.61100267;3.8732007
28/12/2025;15:43:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;15:53:54;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
28/12/2025;15:53:54;Voiture;Comedie;318;664;Open;43.60856092;3.87976196
28/12/2025;15:53:54;Voiture;Corum;270;480;Open;43.61388821;3.88225773
28/12/2025;15:53:54;Voiture;Europa;504;591;Open;43.60784971;3.89253074
28/12/2025;15:53:54;Voiture;Foch;536;620;Open;43.61074912;3.87657084
28/12/2025;15:53:54;Voiture;Gambetta;187;452;Open;43.60695138;3.87137436
28/12/2025;15:53:54;Voiture;Gare;421;656;Open;43.604024;3.87891
28/12/2025;15:53:54;Voiture;Triangle;290;434;Open;43.60923384;3.88184418
28/12/2025;15:53:54;Voiture;Pitot;388;590;Open;43.61224494;3.87019117
28/12/2025;15:53:54;Voiture;Circe;955;1200;Open;43.60495377;3.9178495
28/12/2025;15:53:54;Voiture;Garcia Lorca;379;400;Open;43.59098509;3.8907158
28/12/2025;15:53:54;Voiture;Mosson;292;328;Open;43.61623716;3.81966554
28/12/2025;15:53:54;Voiture;Sabines;162;285;Open;43.58383263;3.8602246
28/12/2025;15:53:54;Voiture;Sablassou;275;379;Open;43.63419194;3.92229536
28/12/2025;15:53:54;Voiture;Saint Jean Le Sec;228;285;Open;43.57082225;3.8379312
28/12/2025;15:53:54;Voiture;Euromedecine;171;239;Open;43.63895359;3.82772365
28/12/2025;15:53:54;Voiture;Occitanie;523;615;Open;43.63456232;3.84859796
28/12/2025;15:53:54;Voiture;Vicarello;47;64;Open;43.63286;3.898411
28/12/2025;15:53:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;15:53:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;15:53:54;Voiture;Charles de Gaulle;176;260;Open;43.6285421;3.8977621
28/12/2025;15:53:54;Voiture;Polygone;1066;1911;Open;43.607697;3.88515
28/12/2025;15:53:54;Voiture;Arc de Triomphe;145;440;Open;43.61100267;3.8732007
28/12/2025;15:53:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;16:03:54;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
28/12/2025;16:03:54;Voiture;Comedie;315;664;Open;43.60856092;3.87976196
28/12/2025;16:03:54;Voiture;Corum;273;480;Open;43.61388821;3.88225773
28/12/2025;16:03:54;Voiture;Europa;501;591;Open;43.60784971;3.89253074
28/12/2025;16:03:54;Voiture;Foch;532;620;Open;43.61074912;3.87657084
28/12/2025;16:03:54;Voiture;Gambetta;190;452;Open;43.60695138;3.87137436
28/12/2025;16:03:54;Voiture;Gare;441;656;Open;43.604024;3.87891
28/12/2025;16:03:54;Voiture;Triangle;289;434;Open;43.60923384;3.88184418
28/12/2025;16:03:54;Voiture;Pitot;392;590;Open;43.61224494;3.87019117
28/12/2025;16:03:54;Voiture;Circe;954;1200;Open;43.60495377;3.9178495
28/12/2025;16:03:54;Voiture;Garcia Lorca;379;400;Open;43.59098509;3.8907158
28/12/2025;16:03:54;Voiture;Mosson;293;328;Open;43.61623716;3.81966554
28/12/2025;16:03:54;Voiture;Sabines;166;285;Open;43.58383263;3.8602246
28/12/2025;16:03:54;Voiture;Sablassou;275;379;Open;43.63419194;3.92229536
28/12/2025;16:03:54;Voiture;Saint Jean Le Sec;228;285;Open;43.57082225;3.8379312
28/12/2025;16:03:54;Voiture;Euromedecine;172;239;Open;43.63895359;3.82772365
28/12/2025;16:03:54;Voiture;Occitanie;528;615;Open;43.63456232;3.84859796
28/12/2025;16:03:54;Voiture;Vicarello;47;64;Open;43.63286;3.898411
28/12/2025;16:03:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;16:03:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;16:03:54;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
28/12/2025;16:03:54;Voiture;Polygone;1040;1911;Open;43.607697;3.88515
28/12/2025;16:03:54;Voiture;Arc de Triomphe;132;440;Open;43.61100267;3.8732007
28/12/2025;16:03:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;16:13:54;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
28/12/2025;16:13:54;Voiture;Comedie;311;664;Open;43.60856092;3.87976196
28/12/2025;16:13:54;Voiture;Corum;273;480;Open;43.61388821;3.88225773
28/12/2025;16:13:54;Voiture;Europa;501;591;Open;43.60784971;3.89253074
28/12/2025;16:13:54;Voiture;Foch;530;620;Open;43.61074912;3.87657084
28/12/2025;16:13:54;Voiture;Gambetta;190;452;Open;43.60695138;3.87137436
28/12/2025;16:13:54;Voiture;Gare;446;656;Open;43.604024;3.87891
28/12/2025;16:13:54;Voiture;Triangle;293;434;Open;43.60923384;3.88184418
28/12/2025;16:13:54;Voiture;Pitot;394;590;Open;43.61224494;3.87019117
28/12/2025;16:13:54;Voiture;Circe;953;1200;Open;43.60495377;3.9178495
28/12/2025;16:13:54;Voiture;Garcia Lorca;380;400;Open;43.59098509;3.8907158
28/12/2025;16:13:54;Voiture;Mosson;295;328;Open;43.61623716;3.81966554
28/12/2025;16:13:54;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
28/12/2025;16:13:54;Voiture;Sablassou;277;379;Open;43.63419194;3.92229536
28/12/2025;16:13:54;Voiture;Saint Jean Le Sec;228;285;Open;43.57082225;3.8379312
28/12/2025;16:13:54;Voiture;Euromedecine;172;239;Open;43.63895359;3.82772365
28/12/2025;16:13:54;Voiture;Occitanie;528;615;Open;43.63456232;3.84859796
28/12/2025;16:13:54;Voiture;Vicarello;49;64;Open;43.63286;3.898411
28/12/2025;16:13:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;16:13:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;16:13:54;Voiture;Charles de Gaulle;174;260;Open;43.6285421;3.8977621
28/12/2025;16:13:54;Voiture;Polygone;1030;1911;Open;43.607697;3.88515
28/12/2025;16:13:54;Voiture;Arc de Triomphe;132;440;Open;43.61100267;3.8732007
28/12/2025;16:13:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;16:23:54;Voiture;Antigone;168;239;Open;43.60871606;3.88881893
28/12/2025;16:23:54;Voiture;Comedie;310;664;Open;43.60856092;3.87976196
28/12/2025;16:23:54;Voiture;Corum;275;480;Open;43.61388821;3.88225773
28/12/2025;16:23:54;Voiture;Europa;501;591;Open;43.60784971;3.89253074
28/12/2025;16:23:54;Voiture;Foch;534;620;Open;43.61074912;3.87657084
28/12/2025;16:23:54;Voiture;Gambetta;189;452;Open;43.60695138;3.87137436
28/12/2025;16:23:54;Voiture;Gare;447;656;Open;43.604024;3.87891
28/12/2025;16:23:54;Voiture;Triangle;293;434;Open;43.60923384;3.88184418
28/12/2025;16:23:54;Voiture;Pitot;394;590;Open;43.61224494;3.87019117
28/12/2025;16:23:54;Voiture;Circe;950;1200;Open;43.60495377;3.9178495
28/12/2025;16:23:54;Voiture;Garcia Lorca;380;400;Open;43.59098509;3.8907158
28/12/2025;16:23:54;Voiture;Mosson;293;328;Open;43.61623716;3.81966554
28/12/2025;16:23:54;Voiture;Sabines;168;285;Open;43.58383263;3.8602246
28/12/2025;16:23:54;Voiture;Sablassou;277;379;Open;43.63419194;3.92229536
28/12/2025;16:23:54;Voiture;Saint Jean Le Sec;227;285;Open;43.57082225;3.8379312
28/12/2025;16:23:54;Voiture;Euromedecine;173;239;Open;43.63895359;3.82772365
28/12/2025;16:23:54;Voiture;Occitanie;528;615;Open;43.63456232;3.84859796
28/12/2025;16:23:54;Voiture;Vicarello;48;64;Open;43.63286;3.898411
28/12/2025;16:23:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;16:23:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;16:23:54;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
28/12/2025;16:23:54;Voiture;Polygone;1020;1911;Open;43.607697;3.88515
28/12/2025;16:23:54;Voiture;Arc de Triomphe;122;440;Open;43.61100267;3.8732007
28/12/2025;16:23:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;16:33:54;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
28/12/2025;16:33:54;Voiture;Comedie;311;664;Open;43.60856092;3.87976196
28/12/2025;16:33:54;Voiture;Corum;277;480;Open;43.61388821;3.88225773
28/12/2025;16:33:54;Voiture;Europa;499;591;Open;43.60784971;3.89253074
28/12/2025;16:33:54;Voiture;Foch;530;620;Open;43.61074912;3.87657084
28/12/2025;16:33:54;Voiture;Gambetta;187;452;Open;43.60695138;3.87137436
28/12/2025;16:33:54;Voiture;Gare;444;656;Open;43.604024;3.87891
28/12/2025;16:33:54;Voiture;Triangle;294;434;Open;43.60923384;3.88184418
28/12/2025;16:33:54;Voiture;Pitot;397;590;Open;43.61224494;3.87019117
28/12/2025;16:33:54;Voiture;Circe;951;1200;Open;43.60495377;3.9178495
28/12/2025;16:33:54;Voiture;Garcia Lorca;379;400;Open;43.59098509;3.8907158
28/12/2025;16:33:54;Voiture;Mosson;294;328;Open;43.61623716;3.81966554
28/12/2025;16:33:54;Voiture;Sabines;169;285;Open;43.58383263;3.8602246
28/12/2025;16:33:54;Voiture;Sablassou;278;379;Open;43.63419194;3.92229536
28/12/2025;16:33:54;Voiture;Saint Jean Le Sec;230;285;Open;43.57082225;3.8379312
28/12/2025;16:33:54;Voiture;Euromedecine;172;239;Open;43.63895359;3.82772365
28/12/2025;16:33:54;Voiture;Occitanie;530;615;Open;43.63456232;3.84859796
28/12/2025;16:33:54;Voiture;Vicarello;49;64;Open;43.63286;3.898411
28/12/2025;16:33:54;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
28/12/2025;16:33:54;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
28/12/2025;16:33:54;Voiture;Charles de Gaulle;174;260;Open;43.6285421;3.8977621
28/12/2025;16:33:54;Voiture;Polygone;1018;1911;Open;43.607697;3.88515
28/12/2025;16:33:54;Voiture;Arc de Triomphe;118;440;Open;43.61100267;3.8732007
28/12/2025;16:33:54;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
28/12/2025;16:43:54;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
28/12/2025;16:43:54;Voiture;Comedie;312;664;Open;43.60856092;3.87976196
28/12/2025;16:43:54;Voiture;Corum;281;480;Open;43.61388821;3.88225773
28/12/2025;16:43:54;Voiture;Europa;498;591;Open;43.60784971;3.89253074
28/12/2025;16:43:54;Voiture;Foch;525;620;Open;43.61074912;3.87657084
28/12/2025;16:43:54;Voiture;Gambetta;187;452;Open;43.60695138;3.87137436
28/12/2025;16:43:54;Voiture;Gare;431;656;Open;43.604024;3.87891
28/12/2025;16:43:54;Voiture;Triangle;295;434;Open;43.60923384;3.88184418
28/12/2025;16:43:54;Voiture;Pitot;398;590;Open;43.61224494;3.87019117
28/12/2025;16:43:54;Voiture;Circe;958;1200;Open;43.60495377;3.9178495
28/12/2025;16:43:54;Voiture;Garcia Lorca;380;400;Open;43.59098509;3.8907158
28/12/2025;16:43:54;Voiture;Mosson;296;328;Open;43.61623716;3.81966554
